Cells_AreaShape_Compactness,Cells_AreaShape_FormFactor,Cells_AreaShape_Zernike_2_2,Cells_AreaShape_Zernike_3_1,Cells_AreaShape_Zernike_4_2,Cells_Correlation_Correlation_DNA_Mito,Cells_Correlation_Correlation_DNA_RNA,Cells_Correlation_Correlation_Mito_ER,Cells_Correlation_Overlap_DNA_Mito,Cells_Correlation_Overlap_DNA_RNA,Cells_Correlation_Overlap_ER_RNA,Cells_Correlation_Overlap_Mito_RNA,Cells_Correlation_Overlap_RNA_AGP,Cells_Intensity_MassDisplacement_DNA,Cells_Intensity_MaxIntensityEdge_Mito,Cells_Neighbors_AngleBetweenNeighbors_Adjacent,Cells_RadialDistribution_MeanFrac_AGP_3of4,Cells_RadialDistribution_MeanFrac_DNA_3of4,Cells_RadialDistribution_MeanFrac_ER_3of4,Cells_RadialDistribution_RadialCV_AGP_1of4,Cells_RadialDistribution_RadialCV_AGP_3of4,Cells_RadialDistribution_RadialCV_AGP_4of4,Cells_RadialDistribution_RadialCV_DNA_1of4,Cells_RadialDistribution_RadialCV_ER_1of4,Cells_RadialDistribution_RadialCV_Mito_1of4,Cells_RadialDistribution_RadialCV_RNA_1of4,Cells_RadialDistribution_RadialCV_RNA_4of4,Cytoplasm_AreaShape_FormFactor,Cytoplasm_AreaShape_Zernike_3_1,Cytoplasm_AreaShape_Zernike_3_3,Cytoplasm_AreaShape_Zernike_4_0,Cytoplasm_AreaShape_Zernike_4_2,Cytoplasm_AreaShape_Zernike_4_4,Cytoplasm_AreaShape_Zernike_5_5,Cytoplasm_AreaShape_Zernike_6_6,Cytoplasm_AreaShape_Zernike_7_3,Cytoplasm_AreaShape_Zernike_8_2,Cytoplasm_AreaShape_Zernike_8_6,Cytoplasm_AreaShape_Zernike_8_8,Cytoplasm_AreaShape_Zernike_9_5,Cytoplasm_AreaShape_Zernike_9_9,Cytoplasm_Correlation_Correlation_Mito_AGP,Cytoplasm_Correlation_K_DNA_AGP,Cytoplasm_Correlation_K_DNA_RNA,Cytoplasm_Correlation_Overlap_DNA_AGP,Cytoplasm_Correlation_Overlap_DNA_ER,Cytoplasm_Correlation_Overlap_ER_AGP,Cytoplasm_Correlation_Overlap_Mito_AGP,Cytoplasm_Granularity_2_AGP,Cytoplasm_Intensity_IntegratedIntensityEdge_AGP,Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,Cytoplasm_RadialDistribution_RadialCV_DNA_2of4,Cytoplasm_RadialDistribution_RadialCV_RNA_1of4,Cytoplasm_RadialDistribution_RadialCV_RNA_4of4,Nuclei_AreaShape_Eccentricity,Nuclei_AreaShape_Zernike_1_1,Nuclei_AreaShape_Zernike_2_2,Nuclei_AreaShape_Zernike_4_2,Nuclei_AreaShape_Zernike_5_3,Nuclei_AreaShape_Zernike_6_0,Nuclei_AreaShape_Zernike_6_2,Nuclei_AreaShape_Zernike_7_1,Nuclei_AreaShape_Zernike_9_5,Nuclei_Correlation_Correlation_ER_AGP,Nuclei_Correlation_Correlation_ER_RNA,Nuclei_Correlation_Correlation_Mito_AGP,Nuclei_Correlation_Correlation_Mito_RNA,Nuclei_Correlation_Correlation_RNA_AGP,Nuclei_Correlation_K_AGP_ER,Nuclei_Correlation_Overlap_DNA_RNA,Nuclei_Correlation_Overlap_ER_AGP,Nuclei_Granularity_1_DNA,Nuclei_Granularity_2_ER,Nuclei_Granularity_3_AGP,Nuclei_Granularity_3_DNA,Nuclei_Granularity_3_Mito,Nuclei_Granularity_4_DNA,Nuclei_Granularity_5_DNA,Nuclei_Intensity_IntegratedIntensity_DNA,Nuclei_Intensity_MassDisplacement_DNA,Nuclei_Intensity_MassDisplacement_RNA,Nuclei_RadialDistribution_FracAtD_Mito_3of4,Nuclei_RadialDistribution_FracAtD_RNA_3of4,Nuclei_RadialDistribution_MeanFrac_DNA_3of4,Nuclei_RadialDistribution_MeanFrac_Mito_3of4,Nuclei_RadialDistribution_MeanFrac_RNA_3of4,Nuclei_RadialDistribution_RadialCV_AGP_3of4,Nuclei_RadialDistribution_RadialCV_DNA_1of4,Nuclei_RadialDistribution_RadialCV_DNA_4of4,Nuclei_RadialDistribution_RadialCV_ER_1of4,Nuclei_RadialDistribution_RadialCV_Mito_1of4,Nuclei_RadialDistribution_RadialCV_RNA_1of4,Nuclei_RadialDistribution_RadialCV_RNA_3of4
0.8223759364110835,0.1742260934699394,-1.1344421759207135,0.7904716297118828,0.4339203141589958,-0.8022615536149356,-0.5791805240447148,-0.8698305064493732,-0.5183868558259166,-0.3968817454614076,0.0598002283917149,0.622147728991929,-1.760353635755838,0.270898143620839,0.4180487793949459,1.5092957352348273,-1.1884909396056265,1.733808297124447,-0.4993230713357989,-0.3599767065034681,0.0711517922832325,0.4450389001169741,1.5831630941234618,-0.4382329917844756,-1.1124385939480772,-0.6532121306416334,0.1863640759948698,-2.090429764608952,0.8663529387704848,-0.011703628067859,-1.0821184304471163,0.6885433689283839,-0.0739182936600626,-0.5276256236697909,0.8464016740312513,-0.5952374159812088,-0.4873009870088678,0.9989485274399248,0.2478493160276934,-0.0192497602559446,-1.0069476743790204,-1.2490326595026668,-0.0302114904560911,0.5645069110217795,-1.8554474548159663,-0.6374578378423427,-0.8068993864251607,-1.932493664530167,0.6386536180128694,-2.4218004912312545,-0.6618287090954929,0.5324713886808813,-0.6688943292192613,-0.0458323053880589,0.3051335994089484,0.1332210574992987,0.9412912105963144,2.224958626361454,-0.0101745622178236,0.3249610111997443,-0.5663566598892749,1.457452347178028,-1.709692894277984,-0.0817391305047314,2.019980444869253,-1.871315832268687,-0.2148279755312205,0.1412402161626764,0.9975371345043952,2.8394727259936983,0.7020092398809484,1.0842847025909998,-0.2211088769076317,-0.709419944804971,-0.9189648115490444,-2.3916948468091905,-0.2766277822976793,-0.8004855770020334,-0.1990431207620551,1.5102325825290053,-2.31889436602229,-0.2056173485988646,0.1131276962800994,0.0815941623371887,-1.4242304971764908,-0.4409923126781273,0.4197522131752242,2.597983914722544,-0.9301189614527088,0.2011326373258211,-0.4913022412951653,0.2354854558371903,0.8990353527876291,-0.3856201117232483
-0.5087120183330938,0.5047816686302825,-1.2937501208877795,1.3318010640291045,1.276705830167039,0.7416507916424454,0.9017758309487988,-1.0674283838821954,-0.1793265687675676,0.3636171611534947,1.411345495393765,-0.3594936467931376,-0.903897916052526,-1.1480357820336946,-1.8691614448331275,-0.3591276725608804,0.3863966988891018,0.1078095505051849,-0.0574157150210864,-0.1336378160726427,0.9972820071891532,0.5376174852611675,0.0651734140291659,0.4171391596371958,1.1028473279624504,-0.0423154103003124,-0.293790834945051,0.1841226521810105,-1.358689987699598,-1.6551424302222115,1.2439809286731836,1.9538408528430744,0.7446067444114914,-0.811053001112226,1.8196677579670637,1.1408053638654785,0.5670739986784133,0.3152261052018255,1.2394204525207024,-0.6810599930724168,0.2885922455514383,1.1513610512033692,0.7482996056616236,-0.7009948319505723,-0.813366621283853,1.697542745426052,0.2396082669121622,1.403169052964658,0.2750260422206158,1.1620703831015986,0.3077796838823424,-0.8783113510990258,-0.5213146938933376,0.3653999477674314,-1.698802555881079,0.638138849784092,0.5892263303331718,-1.211645256217203,-1.2532017174574703,0.5050142642179316,-1.1717298148312878,1.1631066903252565,-0.0131646563232551,-1.5164562269361288,-0.3956464782976759,0.1021285206604231,-0.1338730755747159,1.6362685307781524,0.4024761320156623,-0.8246743491194188,1.081697543311042,-1.3983676122810982,-0.5128392955012252,-1.818020386617998,1.937142325299706,-0.6913736275718309,2.238712011411084,-0.9077712013616472,-0.3513853231397705,0.2986463182222079,0.8853708324244168,1.5209970059375792,-1.2584002011587778,0.5792171139078593,0.915550197531272,-0.4880011071355141,-0.4493739974222762,-0.7913286438201526,1.392167043042229,1.0726891271801098,0.3623914967484367,0.1326222106945455,0.47807828688743,-0.2980459779612013
-0.5148274434251079,0.2948071101000666,-0.1758470136747791,0.6321977175689601,-0.4300412093579336,0.3654797194489896,-1.0812885955289795,1.2615551786888315,-1.1676536291576216,-3.3951488374860777,-0.1492066075048855,-0.0049946207636871,-0.0682713408801085,-0.1349621022089197,-0.3780026205885992,0.1045474977889231,-0.1656894195252574,0.0726168729934716,-0.4042980125124845,-0.1664004674180539,-0.4571431306099277,-1.359179895876136,-0.90703275504839,1.936256232424594,0.2298857629292292,1.9447673766255973,-0.627500395310037,0.5596631856257361,-1.3234777292949722,0.8254085492416664,0.6961879259528598,1.911304861603513,-0.6911658298295813,-0.3664366100082716,0.0399099594101247,-0.2615347834540196,0.7389698575919017,0.1471611676102884,-1.2627009446047246,-0.1348490196615707,0.1505086628409512,1.7733287257424972,-1.4386633412801526,-0.4483136063588552,-1.4844935459338795,-1.4893663523228389,-1.3349447587485732,-0.4144896847232719,-0.658134712045323,-1.5674944071050974,-1.1173360362102,0.1313457696345333,-1.634326286088118,-0.2408173442981264,-1.7550215188937313,0.4231288745676905,-0.1914783643743645,0.2575539129887895,-1.2452055968213958,0.4356714846971624,1.8979333118850643,-0.5831985840863801,-0.0888449117220679,-1.1013631059810276,2.286217418255047,1.12014305561601,1.3496690597825969,1.30886165987185,1.6336012967285958,2.3659079474806197,0.7471896114547767,0.1307088468743126,-0.2203074579654355,1.0146884797056326,-1.8025042230123551,-1.5177359047328454,0.0480771891410948,-2.760717708201643,-0.7418271253268857,-1.045452613197197,-0.6219860911064019,0.2098400108046864,0.640415760208217,0.3632545831182254,-0.5044822199333439,0.0041952035293115,0.2976098218219333,0.2597736073353205,0.0215574169670963,-2.2986267017768798,-0.6798777241084717,-0.9450508968261652,-0.6629889249684886,-1.361551748091936
0.3931708819745235,-0.5063143308700938,0.2251334187256038,0.9831761250938368,1.020775488003122,0.9341975497731144,0.2380588049168783,-0.296595181959198,-3.323380228205876,-3.189859836043044,0.1324757620029324,0.8541040205793374,-0.287408283931571,0.0723717635069164,-0.1397061124765446,-0.5629363189010659,-0.7369252333266281,0.532901884000648,0.5927118545119539,1.2591153713248475,1.2559706291251715,-0.2401073193785518,-2.526531994300856,-0.5561984870910248,0.7860113450928343,0.9162876624946652,1.1042052706546743,-0.3262767463497745,-1.4095550469667604,0.1117747983291218,-0.929825161298872,0.8265268574513713,-1.7239855641364492,-0.0232805431988767,-1.2339709148807174,0.368547997175217,3.714685155793618,1.150988480677805,-1.0290198384037776,0.2958691126381833,1.437855233937546,-1.5025236573670198,-1.4297786553480307,-1.9165000329494988,0.7648765661194896,-1.6162059714037678,-1.2025303878976732,-1.4024236636194995,0.3313426801463187,-1.41810972703574,-0.3107266579643543,-0.1140516183649021,1.3639592460708825,1.7232672837086622,-0.2731084017802668,0.5690782576007138,2.580763952762203,-0.0490665936608499,-1.945319167240572,0.004533543104277,-1.453425879276229,0.2056317600875129,1.2697617420385596,1.695013328629678,1.1976143886252746,1.1644360823776394,-0.0294718377502801,0.3192071723608387,1.1960297771784218,1.6689987885399518,-1.650089734647263,0.3598422154600877,-1.148637311328951,0.4687896148369209,0.7139472504332709,-1.3537633591638671,0.2047266261445,0.0342539666625293,-1.1794163724243416,-0.5108576892700025,-0.3006372207253638,1.382657139870986,-0.4067574114594983,1.5500248278615651,-2.5836798431286767,-1.1102659515144004,-0.5219771141101615,0.3678936616245221,-0.5223432271534001,-0.852498515122935,-1.2546666667293038,-0.4068562732170062,0.6841692778682535,-2.960411306099558
3.277288117648684,-2.164673496501963,-0.1465735261892459,1.744595869258209,1.6501007023608774,-0.1878007143492867,0.083677789073662,-1.201987949039705,-2.7104039772814037,-1.5953266716496015,1.933586262093741,1.298668332326846,1.0382981199462331,1.2582149928612525,-0.1270084498456011,-3.2999610722516857,2.411990814791536,2.096874334044732,1.8169780760091776,-0.0724394615106289,1.5862405284782923,2.632905877959021,-1.128159698126166,0.4281315914701864,0.1445548396249498,-1.7659913957975928,2.0649709880577345,-1.7243184942167815,-1.8836950326087816,1.709658728499914,-2.5869285148314285,0.9245495889332744,-1.6243741077199545,-2.0737632160198256,-0.6839570172500532,-0.3417902765611265,-0.8033344819420055,0.988242937508482,-0.6614074306067763,0.9920358177743074,-1.7639350324201728,-1.5898238306937595,1.374120000511858,-0.5090691444979291,-0.2030482268651003,1.2533623009243258,-0.2600819189383425,-1.1071701198187958,1.3303682231135578,2.492269140672727,-0.3635888469869559,-0.9578929148029266,1.412488437126482,-0.9148402205392514,1.919731490294383,2.647996568026727,0.8827840493192257,1.5315128259735888,0.7807197913123368,0.3871588088261018,0.245807822185643,1.1259347361080505,0.6117071859799985,-2.164895467973202,-1.0637130939016528,-0.1584901603668693,-2.1804405245824148,0.7814348818430996,0.5067133270066236,-1.7989770789939628,-3.161774202843416,-1.8950117091838123,-1.253696218181963,1.4025428320790794,0.2117801560548179,0.3559676005519167,-0.3413404135496285,2.0657670535221326,1.348334737712397,0.4657700190929027,0.558377325305055,-0.1792021508442938,0.0865845077438567,-0.6471326338203066,2.8840016390396874,-0.5051367071030631,-0.9411465810625504,1.9603044103998135,-0.5829284772827201,2.3869411954505315,1.3996357554304173,0.9590188971167828,-3.28110309939048,0.0353220608755254
-0.8429442634430968,-0.0809107050078055,1.4167092811597446,-1.179241548487322,0.515082628364229,-0.8878436730565633,-1.4388921265116197,0.9191789855879366,-0.369429429292047,-0.0816027981217475,-0.0939518960750007,2.3544185894311376,2.028207047708298,-0.8030919657080202,-0.0677105931575147,2.01953564355541,-0.4024991360478573,0.5600975177226284,-1.1437630762922029,0.7641840948280672,1.4412563609233278,0.5621931534722212,2.1605409318276223,2.404128998636722,-0.2966006521754478,-0.0125069146001769,-1.1644976240307283,0.0969625207014501,-0.0147752998081761,1.4458879834346317,-0.8485315635651624,-0.2194400801431294,0.3384555600372519,0.5861175591026857,0.4067475744834183,0.5064229294060538,2.1326754054501587,-0.9452816214225366,-1.0621499832619683,0.4500135056559302,0.4750817039188454,-0.0163632603701942,-0.8579288279068926,-1.0731425304230529,1.182863262647614,-1.1731763027746982,-0.494808594475329,0.0897724135530999,-0.600998145621393,-1.0528008280012462,-0.4761466928988873,0.8560358235388545,0.4727133760685121,0.6405461906903248,-2.364085783778177,-0.250118081317997,1.105210826121855,-0.0927396370329977,0.5520695616801681,-0.5849511833713533,-0.0559001745785917,-1.617231430913448,0.5484231788284353,0.4283661004189089,-0.4315517582406851,0.5771945820172474,-0.6974674997545396,-0.4208585337370417,0.4496230064796466,-0.865606763826921,-0.8097925635345213,-0.5245386859693283,-0.5664098552806613,-0.5192805861519201,-0.0555119979900702,-0.7697004315080993,1.0618269365719744,2.131725507316389,0.0878739978276553,-0.8562219744311893,-0.8783814548312734,0.692891408479403,1.4246514158253971,-0.6333792301417771,0.5713350952786387,1.5622092953993123,0.458353602389945,-1.3047959316885362,-0.2223476657768572,-0.4700618365944787,-0.2663996783050539,0.4802310151989495,-2.645293423158904,-0.0039671157650091
-1.490104683612115,2.0593474338344686,0.5349031949703399,-0.63921980573493,-1.3523865654591891,-0.1978250084538059,0.1019709245261546,0.2421993475839199,0.8229705753142461,0.6241690024160726,0.1115729421084039,-1.000891239621708,0.5788188698063575,-1.529942802949552,-0.5077124180566455,-0.7127002026650441,-0.4453027503277617,-1.0249797510421303,-1.053504822108574,1.997702944688376,0.7319841201267246,-1.1906924823027356,0.7135489581284816,1.7071593231903308,1.6944086500630842,0.8733982790202146,0.2105530472431938,2.267097227144522,-0.5015024588768351,0.3471341630191374,2.37695751446505,-2.7846478318640866,-0.6190465514621177,0.183422397725327,-0.2091057353341107,-0.1985811943546925,0.4793534500773438,-1.5875666650829503,-2.09509869065222,-1.6341826793435286,-0.5539368743608561,0.7766305359452227,0.1637303452089241,-0.8064895789634641,-0.9139018740950828,-2.1580931985248863,-0.999271322659173,-0.901890397491188,0.0959502174476313,-1.931724771520015,-0.8714974664240736,2.6129135046253795,0.9177480866433224,2.38877116811302,-0.5584062446742234,-1.3657291185817424,-0.9171746545476546,-0.6588030044421366,-0.8944390118336223,-1.0158105591505024,0.6902339871144509,-2.2838831807082376,-0.9001042518624913,-1.759152158343037,0.0634081336525838,0.9712429641141428,-0.4176437502617338,1.005870924864711,0.5442508996419669,0.2107462795558496,-0.3348942706503292,-0.4143489898085125,-0.8033257924660272,0.4127330884044217,1.920203330678216,1.6377103540200408,-0.9719781449615597,1.4131463564468112,0.4535459749226049,0.384855934287257,-1.5680360362751131,0.7785686680395427,0.4979863558793713,0.6071421570685595,-0.3786935849362405,-0.8273848510548991,-0.1537499500055694,1.0909733090656388,-0.3697662781266333,1.2724136768118717,-0.6266581900189052,2.442422810377925,-0.5161521235074912,-0.9496966118543833
0.7249782808588632,-1.661765709023862,1.082629594832829,2.0031606765503502,1.589697940050901,-0.6359876492116159,0.567589198954981,1.5034129838494863,1.2060250695410373,-0.290722924506815,-0.5200185804625697,-0.980482055660774,-0.7967878725524152,0.5954380122274325,-0.1865791648280125,-2.680635198614688,1.169354007451818,0.2034451730014854,1.012157754437036,0.7605328441110548,1.3412807504937234,1.2681909131599258,-0.2540068215200288,-0.8067865995393547,0.5857312481011474,0.853977994463258,1.409512967934785,-1.8173787593183877,0.0442961204329765,-0.2160020969208988,-0.3558761496129959,1.7338832414185796,-0.7622703638407912,0.6081384341027535,-0.3726022445023681,0.3014058930584082,2.621599911213678,0.5541021105986905,0.0942819414244068,0.1713236407474567,1.3651462175116396,-1.5290870188814487,0.8241469031460469,0.4378095128810199,-0.0809620572960447,-0.1558185504319536,-0.8057205850703089,-1.1330432161960629,-0.8670832066875878,0.6096943633951737,0.742196944036788,0.4212732886642053,0.720819033110457,0.951580219270198,0.040895320722318,0.4120399518949785,-2.823468731817306,0.9506734526973812,0.8396133439342666,-0.7056249980915457,0.6226752242240942,-0.3379007327362917,-1.5281626380199975,-0.1526779178946515,-2.034995267949944,-0.0234978531727644,-1.9198653621971844,1.59969752916169,-2.7758748245616287,-1.0584844972653509,-0.102959562904126,-1.9826710772682488,-1.1426070549793077,-0.8623280660399281,2.0805539662351724,0.0105391656495554,0.0812685957787806,1.4458694406263977,-0.5991608219418556,1.2100582995897688,2.9117738519311613,0.0924617615741096,-0.574083892852667,0.8836592476606651,1.8494963983634956,-0.9817320456653794,0.6832790888032283,0.4057246537418337,-0.7574970273271001,-0.1188363556191047,0.6685915820505317,0.5770136658268394,0.1890646979515949,-0.32872608982995
-0.7803177058955049,-0.7094557214391197,0.8666426471541271,0.4600919563883214,0.5490563898166531,0.2867163363054149,-1.4658918041512663,0.4755755446015904,-3.5501744550073644,-3.114388615478004,-2.107935352641752,0.3516479984692935,-2.9942885355248587,1.6872733346362632,-0.9482748030096,-0.8225146557859121,0.7568181509786412,-0.5694227039200186,-0.5662327937041798,1.4556643433173224,1.2066085318074056,-0.6933221163990948,1.9414506056720453,1.62439022774175,1.5517247052909888,1.07889507920905,-0.8518727572529557,-0.3406312276301407,-0.3460780829869302,1.171356925528319,-0.537039217094142,0.2029428100816263,-1.811417953479672,0.4374176859621106,-1.7183756778636676,0.7513983102750025,-1.3914214143696626,1.1429887384557371,-2.5299835538631807,1.2063999615498453,0.3850499154136255,-0.5465335087338405,-0.0338258389321999,-1.772044986337776,-2.2027807342036128,-2.9734398640923945,-1.5014827667823945,-1.959101010064053,3.3127009374108,-0.8892604844894421,-1.3319745633819646,2.269464487335716,2.213019303584384,0.7919647872429421,-0.8284322644846235,0.3024219643634895,3.7757729244881615,0.7884972641862478,-0.1818755356502918,3.458867675938297,-1.6463477124952242,0.5244522150374671,1.3400511868678595,0.675269395102871,0.5106035709175624,-0.1024854502769088,0.9331042329696374,0.0014705182285607,1.3671323070294326,0.6685717797550982,-1.4329100765925955,0.9813951482157068,-0.0869957417055856,0.6501227132415374,-1.174530453157991,-0.137477060345835,-0.1748743316735891,-0.3872683440831393,-2.022358695869608,-0.1122051746605782,0.2366972823874663,0.1847848502487719,-1.7920313564670545,0.1659190972816477,-0.9419676662458284,-1.5170491261099404,-0.7855684430263807,-0.2310703784558598,-0.125833710320885,1.196773328824584,-1.1130770562730268,0.2562757090171614,-1.493086151583204,0.1484022685508152
-0.3676112018970305,1.490365306007423,-1.0541801297334918,0.1116768377084367,0.3503969482173562,1.663438260947131,2.384497549192175,2.584930958042065,1.979433460842423,3.691112850742835,-2.9696070229828457,-3.031128991121598,-2.625699944923246,1.2078660414296327,-1.3062182357774843,-0.5150612725037343,-1.1004242071332588,1.7144794299821426,-1.048217829747358,0.8041828299189102,-0.6341937546578396,-1.063983985316761,2.118613016821014,-2.0994634690919254,0.0162784900758349,0.8902489094089499,0.802402096856886,3.617455069958949,-0.2903534427914072,0.3357801583006878,0.1977570978485004,0.6846670221101215,1.7680783669124307,0.5800010523686918,0.3536034233445914,0.4390433914962769,0.972738471043436,-1.2704198535044584,0.2049704946318462,1.5072074341223736,0.4723429337231454,1.92289291232694,1.327604950637821,3.018267469653404,-1.9389391800861184,-2.516035248877309,-1.092241733778967,0.9631085900415522,-1.3254627539404464,-1.2829370171904997,-0.8828184521587175,1.1863308496504772,-3.125050568743098,-0.4890444998243011,2.5332405823657846,-0.7749994261203251,-0.7211751595620386,0.8956851821295937,0.4246412556485379,0.8333942679949613,-1.0969497849944787,0.5368004446000351,-1.2468555204561045,-0.1180664427523112,1.0175102167795405,-4.160693700795719,2.0616689127878427,-4.936117101145271,1.208829000161697,1.7710322414402606,0.9938418293591632,1.9950151527830675,-0.6658604387003961,-0.3261189275131549,-2.000932001149188,1.6733778132675077,0.3600334631486535,-0.5538746190917168,0.1181406997362266,-0.0395947320548602,-1.9374954775467603,-0.8704082457425195,0.425220411527021,-0.1306279210719149,-3.116806426962109,0.9391032009711666,2.659473263887129,-2.2638946798156647,0.0115090542340968,-2.555453552064128,-0.3611544532591632,-1.3839276261862945,2.8019720928349487,1.78962740781787
